19;3;français;Le directeur du musée;s'est rendu compte;ce que;le cambrioleur;qui s'est fait passer pour un visiteur;a volé;le tableau;la nuit dernière ;;.;;;;
19;4;français;Le directeur du musée;s'est rendu compte;ce que;le cambrioleur;qui s'est fait passer pour un visiteur;a volé;;la nuit dernière ;;.;;;;
19;5;français;Le directeur du musée;s'est rendu compte;que;le cambrioleur;;a volé;le tableau;la nuit dernière ;;.;;;;
19;6;français;Le directeur du musée;s'est rendu compte;que;le cambrioleur;;a volé;;la nuit dernière ;;.;;;;
19;7;français;Le directeur du musée;s'est rendu compte;ce que;le cambrioleur;;a volé;le tableau;la nuit dernière ;;.;;;;
19;8;français;Le directeur du musée;s'est rendu compte;ce que;le cambrioleur;;a volé;;la nuit dernière ;;.;;;;
19;9;français;Le directeur du musée;s'est rendu compte;que pendant que;le cambrioleur;;ait volé;le tableau;la nuit dernière ;le gardien de sécurité somnolait;.;;;;
19;10;français;Le directeur du musée;s'est rendu compte;que pendant que;le cambrioleur;;ait volé;;la nuit dernière ;le gardien de sécurité somnolait;.;;;;
19;11;français;Le directeur du musée;s'est rendu compte;ce que pendant que;le cambrioleur;;ait volé;le tableau;la nuit dernière ;le gardien de sécurité somnolait;.;;;;
19;12;français;Le directeur du musée;s'est rendu compte;ce que pendant que;le cambrioleur;;ait volé;;la nuit dernière ;le gardien de sécurité somnolait;.;;;;
